brand,rating,review,date_experience
Amazon,1,"j'ai passé une commande sur amazon pour de la peinture de sol qui m'a été expèdié par DYNAMIC24 le bidon est arrivé cabossé, de la peinture était même sorti du bidon j'ai donc demandé le retour Amazon a fournie une étiquette de retour payante soit 42.06€ plus tard Dynamic24 m'a proposé un retour a leur frais , mais le colis était deja parti. depuis on m'a remboussé le pot de peinture soit41.49  e mais actuellement j'ai payé 42.06€ et je nai pas de peinture les deux entreprise devrai se mettre d'aacod",15 juillet 2024
Amazon,1,"Entreprise à fuir comme la peste noire!!!Supérieurs qui se prennent pour des cadors, hautains comme c'est pas permis et absolument irrespectueux envers les travailleurs qu'ils musellent par la force hiérarchique (ultra pyramidale)! Je ne cautionne pas le modèle d'Amazon et je ne compte plus acheter sur leur site!!!",19 février 2024
Amazon,1,"Commande reçue abîmée (support mural coffre toit avec mousses abîmées, produit reconditionné??)Impossible de contacter une plate-forme.Lors de la notation (qui est de 3 sur 5), nous indiquons que le produit est abîmé, en nous appuyant sur des photos.Ils nous renvoi un mail en précisant que l avis ne peut être publié car il correspond pas ""au règle de la communauté"".Cela fait déjà la deuxième fois que cela se produit (...)",21 février 2024
Amazon,1,"Article défectueux après 4 j d'utilisation. Retour effectué chez Amazon et depuis le 21 janvier 23 j'attends le remboursement. Amazon me balade car il semble que l'opérateur Amazon a scanné le colis postal mais pas son entrée à l'entrepôt. Donc mon colis retour n'a pas été validé à l'entrepôt. Je passe des heures eu tel pour réexpliquer la situation, mais rien n'y fait. Je vais devoir faire intervenir un service juridique. Je ne commanderai plus rien à cette Société. Les chinois sont plus réactifs !!",26 mars 2023
Amazon,1,"Cela fait 3 ans que je demande à Amazon de ne pas m'envoyer mes colis par intelcom car ils ne veulent pas venir chez moi et c'est une multitude de problème, mais ils me répondent toujours qu'ils ne peuvent RIEN faire que c'est le département d'expédition qui chosi comment m'envoyer mes colis !!! je suis tellement exasapérer de leur façon de fonctionner que je songe sérieusement à fermer ce compte et ne PLUS FAIRE AFFAIRE avec eux!!! bande d'incompétent!!! Des ""nous sommes désolé"" ne règle RIEN ...",06 mars 2023
Amazon,1,"Bonjour, J'ai acheté une tondeuse de type G40LM41K2X (commande N° 407 5769626 5195538) le 20 juin 2023, sur le site d'Amazon.fr.Sur le descriptif d'AMAZON les batteries étaient indiquées comme pouvant entretenir des surfaces de gazon de 500 m² ; en réalité je n'ai pu tondre que 300 m² (ceci a été vérifié par constat d'huissier le 25 juillet 2023). J'ai envoyé des mails de réclamation au service Clients AMAZON , je n'ai pas obtenu de réponse, J'ai fait parvenir une mise en demeure par pli recommandé avec A.R. le 29 juin 2023 au siège d'AMAZON, là non plus je n'ai pas obtenu de réponse. J'ai fait appel à un conciliateur de Justice, mais le remboursement proposé par AMAZON ne couvrait même pas la totalité des sommes que j'ai déboursées pour défendre mes droits ; j'ai refusé la transaction. Actuellement, je suis en procès avec AMAZON !DEPUIS MA BATTERIE A PRIS FEU DURANT SON CHARGEMENT !",25 juillet 2024
Amazon,1,"Commande d’une table de cuisson livrée sur le capot de la voiture de ma fille!!! Amazon ne reconnaît pas l’erreur du livreur n’ayant pas de caméra pour filmer la livraison!!! Résultat, 520 Euros de réparation. Un dédommagement qui ne couvre pas du tout le montant des réparations m’a été viré, le virement m’a couté 20 euros de frais bancaires.",18 septembre 2023
Amazon,1,Amazon est incapable de gérer son réseau informatique. Il est impossible de les contacter pour obtenir un reconnaissance par leur système.Impossible de joindre leurs services. Qu'ils continuent comme ca et les clients se dirigeront ailleurs.On a autre chose à faire que de passer des heures à gérer leur incompétence,23 juin 2023
Amazon,1,"Dommage que l'on ne puisse pas mettre 0 étoile qui seraient bien méritées.""Livraison aujourd'hui avant 22H"", il faudrait qu'il y ait une fourchette d'heures, pour nous éviter de gâcher toute une journée à attendre, pour au final ne pas avoir d'appels ni de toc toc ainsi recevoir une notification comme quoi le colis a été déposé dans la boîte aux lettres mais que l'on constate que nous n'avons rien dans la boîte aux lettres.Les erreurs ça peut arriver et j'ai conscience que ce travail est difficile mais c'est la deuxième fois que cela m'arrive et je pense fortement que c'est les livreurs Amazon qui font mal leur travail car tous les autres colis provenant d'autres transporteurs m'appelaient ou toquer ou mettaient le colis dans ma boîte aux lettres et ils n'ont jamais eu de problèmes à trouver la rue dans laquelle je réside.J'ai bien été remboursé pour la première mauvaise expérience mais pour la deuxième je dois attendre demain pour demander un remboursement et j'ai du refaire une commande, dans un locker cette fois-ci, pour être sûre que le colis arrive à bonne destination.J'attends de voir pour les autres 2-3 autres colis que je suis censée recevoir dans ma boîte aux lettres car ils sont petits.En attendant je me demande bien où est-ce qu'ils livrent mes colis... LIVRAISON MEDIOCRE !!! Le mieux c'est en locker ou point relais, comme ça on attend pas toute la journée chez soi et on a plusieurs jours pour aller chercher le colis.",03 décembre 2024
Amazon,1,Amazon me dit colis livré en main propre alors que le destinataire n'a rien reçu au moment de noel il y a beaucoup de detournement à commencer par certain livreur on attend toujours le colis pour noel,27 novembre 2024
Amazon,1,"colis reçu traces d'ouvertures, j'appelle Amazon avant d'ouvrir le paquet on me répond ok pour l'ouvrir et je signale de suite un manquant d'un CPL et la personne me répond qu'elle m'adresse bon transport retour gratis pour remboursement. Au bout de 15 jours pas reçu de crédit Re: attendre 3 jours toujours rien au bout d'1 semaine. et presque 1 mois après des échanges de mails, j'appelle et l'on me réponds que je ne serais pas remboursé car le colis réceptionné à leur entrepôt était arrivé vide???Je n'ai donc plus rien à réclamer.... Vu le montant 62.00€ je ne peux pas attaquer Amazon. Des voleurs",16 août 2023
Amazon,1,"Suite à une commande, dont le produit est arrivé défectueux et de très mauvaise qualité, j'ai contacté le service client par téléphone, après avoir franchi plusieurs étapes laborieuse.Alors que j'exposais la situation à la conseillère, notre conversation a été coupé et elle ne m'a jamais rappelé.Je n'ai pas eu le courage de recommencer la procédure, et commercialement j'aurais dû être rappelé.Ce qui démontre l'intérêt qu'a AMAZON pour ses client...",14 juillet 2023
Amazon,1,"J’ai acheté un produit pour chat il y a 6 mois et depuis, tous les 2 mois, je reçois un mail qui me prévient d’une nouvelle livraison de ce produit. A cette occasion je constate qu’Amazon a enregistré mes coordonnées bancaires… On peut supprimer une livraison, mais une autre se déclenche 2 mois plus tard! Le service client soutient que j’ai commis une erreur; admettons, mais pourquoi est-il si compliqué de supprimer DÉFINITIVEMENT un service jamais demandé intentionnellement, et dont la souscription est si discrète que vous ne savez même pas l’avoir choisie? Ça porte un nom: vente forcée. J’ai fermé mon compte sur Amazon, et supprimé mes données. Être client n’est pas forcément être un pigeon.",26 novembre 2023
Amazon,1,"Amazon devrait vraiment faire attention aux livreurs qu’ils emploient car ils peuvent facilement nous mettre en danger.J’ouvre la porte au livreur et lui dit « bonjour » en souriant. Sa réponse : « nikoumouk ! ».Je suis encore sous le choc dans la mesure où, même quand il m’a appelée pour me prévenir qu’il était là, j’ai été super aimable comme à mon habitude. Est-ce le fait que je sois une personne noire qui l’a dégoûté ainsi ? J’espère ne jamais avoir à le savoir.",21 décembre 2023
Amazon,1,"Après avoir fait un achat, j'ai changé d'avis et demandé le remboursement sur ma carte de crédit.AMAZON a réceptionné mon colis le 8 mai et m'a confirmé que tout était OK le 16 mai (contrôle que le matériel retourné n'était pas endommagé).Il m'a été confirmé par mail que je serai remboursé dans un délai maximum de 14 jours ouvrés.J'en suis à ma 3ème relances car nous sommes le 20 juin et après 2 ""promesses"" de remboursement, j'apprends, parce que je les ai contacté, que suite à un problème technique entre AMAZON et ma banque, le remboursement n'a pu être effectué...mais bien entendu, personne ne m'a contacté. Aujourd'hui, on me promet que la demande de virement a été faite et que je devrais être crédité dans 3 jours ouvrés, soit le 25 juin...à suivre donc mais avec AMAZON, pas de souci pour être débité, l'inverse est moins vrai donc prudence.",08 mai 2024
Amazon,1,"Amazone Italie des voleur, rien a  voir avec la France.Me dise deux fois avoir reçu mon retour, puis me dise ne l'on pas reçu que je dois fournir reçu coursier, leur envois mail attestant l’envoi du colis par Bpost et une attestation de Bpost disant que le colis a bien été expédié par leur service. Mais Amazon italie continue avec ses messages tout fait fournir reçu coursier, pas de dialogue possible. Je dois les croire quand il me dise qu'il n’ont pas reçu mon colis alors qu'il m’ont dit deux fois qu'il l'avait reçu. Mais eu me fond pas confiance quand je leur envois la preuve de l’envoi du colis. Je pense qu'il ont paumé mon colis et fond tout pour pas me remboursé, ou il couvre les vols ou bavures de leurs collègues",04 juin 2024
Amazon,1,"Je suis client prime et je n'ai jamais les colis a la date prévue ! De plus les remboursements en cas de retour prennent plusieurs semaines ! Sur Aliexpress je suis crédité le jour même, un comble ! En résumé dégouté d'amazon.",07 février 2023
Amazon,1,"A nouveau victime d'escroquerie de la part d'amazon. Après les abonnements fictifs me voilà à nouveau victime d'amazon. J'ai commandé une pièce auto d'une valeur de 70€, dès réception je me rends compte que la pièce n'est pas la bonne sans ouvrir le colis, je commande donc la bonne en demandant un échange. La valeur de la nouvelle pièce est de 89€, amazon me demande de payer la différence de 19€. Plus tard je me rends compte que la totalité des 89€ a été prélevée sur mon compte. Au bout de quelques jours aucun remboursement à l'horizon, je contacte leur service client par téléphone à ce moment là on m'annonce que les 70€ ont été remboursés en carte cadeaux !!!! Je demande à ce que la somme soit reversée sur mon compte bancaire. On me confirme que cela sera fait sous un délai de 5 jours. 5 jours plus tard toujours rien. Je consulte alors mon solde de carte cadeau toujours positif de 70€. Après plusieurs appels amazon refuse de me reverser mon argent sur mon compte bancaire. Bref je suis maintenant contraint forcé de dépenser 70€ supplémentaires chez eux. Un véritable scandale !!!!!!!!!!!!!",20 octobre 2024
Amazon,1,"Amazon préfère perdre un client prime de 10 ans à 6 euros par mois plutôt que de rembourser un article défectueux à 10 euros ! Ils me proposent bien de retourner l'article, mais le point relay le plus proche est à 20 minutes en voiture. Hors de question que je dépense de l'argent à mes frais pour m'y rendre. Je retire mon abonnement prime dès maintenant",03 décembre 2023
Amazon,1,"J’ai acheté un produit en juillet 2023 qui n’a jamais été livré. Amazon n’a pas voulu me rembourser. Coût 20€. Je viens d’acheter un livre  scolaire en livraison prioritaire qui devait être livré samedi 29 septembre. A ce jour, mercredi 4 octobre, le manuel scolaire n’a toujours pas été livré. Le service clientèle d’Amazon me demande d’attendre jusqu’au 10 octobre pour voir si la livraison aura lieu et ne veut pas annuler la commande. Je suis donc obligée d’acheter ce livre une seconde fois en passant commande en librairie. Conséquences du manque de réactivité d’Amazon : achat des 2 mêmes livres (30,50 € chaque) soit 61€ au lieu de 30,50€ et réception du livre commandé aujourd’hui en librairie le lundi 9 octobre alors que ce livre était nécessaire pour l’école le lundi 2 octobre. Aucun geste clientèle de la part d’Amazon",04 octobre 2023
Amazon,1,"Sur 2 pantalons de même référence, de même taille mais de couleurs différentes, vendus et expédiés par amazon (capture d'écran à l'appui), l'un d'eux taillait trop grand. Lors de ma demande de retour, c'est un ""vendeur tiers"" qui me fournit l'étiquette de retour à imprimer. Les frais sont à ma charge...Amazon se cache derrière ce mystérieux vendeur pour ne pas me les rembourser. Résultat, un bon client de perdu pour 7€60. Cela dit depuis que les frais de livraison offert sont passés à 35€ ( difficiles à atteindre tellement il y a de vendeurs sur ce site), je commandais beaucoup moins. A mon avis une plate forme sur le déclin.Nous voilà le 07 janvier 2024, le délai de remboursement est passé et toujours  rien....impossible de contacter le vendeur, c'est un robot qui vous repond avec des questions prédéfinies...comme c'est pratique pour eux!",26 décembre 2023
Amazon,1,"Honteux, je me suis envoyé de l'argent sur mon compte Amazon, par le biais de chèque cadeaux et comme de par hasard juste après mon compte à été verouiller pour aucune raison et sans explication, HONTEUX !!!!!",25 novembre 2023
Amazon,1,"Je suis très mécontente d'Amazon qui ne tient pas ses promesses.Un objet acheté pendant le Black Friday""perdu"" par le livreur; le conseiller que j'ai en ligne me dit de la racheter et que je serai remboursée du prix le plus cher (car l'offre Black Friday était terminée).et surprise, je ne suis remboursée que du montant le plus faible et le nouveau conseiller que j'ai en ligne refuse le remboursement.Perte de 50 € ... la réputation d'Amazon ne vaut pas cher !",05 décembre 2023
Amazon,1,"Commande amazon prime ,TOUJOURS PAS LIVRÉalors qu'amazon se permet de vous envoyer un message ""LIVRÉ DANS VOTRE BOÎTE AUX LETTRES "" ??? Plusieurs appels au service client et rien ne se passe ?! A fuir",18 juillet 2024
Amazon,1,"Commandé un article. Comme l'article ne me convenait pas je l'ai retourné. Ils ont prétendu n'avoir jamais reçu le retour, Ensuite envois des preuves, re-envois, re-re envois des preuves de retour.... Puis idem pour les frais de ports avancés. Petit conseil: faire des captures d'écran à chaque envois de mail ou chat ( avec le nom de la personne contactée bien visible) puis joindre cela à chaque fois.... A fuir",12 décembre 2023
Amazon,2,"La communication avec AMAZON est de plus en plus difficile et compliquée , un vrai parcours du combattant !Je préfère retourner les articles plutôt que d'entamer un litige qui n'en finit plus ....Maintenant je privilégie Mano Mano dont les prix sont équivalents voire moins chers et le dialogue est possible par téléphone , chat ou mail , parfait !",22 mai 2024
Amazon,2,"Livraison à revoir.  Le livreur ne vous appelle pas par téléphone. Un sms pourrait être ecrit, avant la livraison. Une livraison qui pourrait etre tres bien dérobée de la boite a lettres. Malgré mes nombreuses réclamations, amazon ne fait rien. Autre problème, faire attention lors d'une commande, je ne sais pourquoi certains articles sont mis d'office à renouveler au bout de quelques mois.",06 mars 2024
Amazon,1,"J ai voulu commande des produits livres par AMAZON et avoir la livraison gratuite si je commandais plus de 35 E de produits; Je mets dans le panier pour 41,38 E et au dessus il est marque ajouter 3,03 E pour avoir la livraison gratuite. Or 41,38 E est superieur a 35 E. Si je passe a la page suivante il est ajouter 3,99 E  car je n ai pas ajoute plus de 3,03 E de produit. J ai téléphoné pas d action. J ai envoye un mail pas de resultat. C est très malhonnete car on vous dit de commander jusqu a 35 E et apres on veut que vous commandiez davantage.",22 novembre 2023
Amazon,1,"Amazon se témoigne devenu être une escroquerie en bande organisée... J'ai commandé chez Amazon une tablette S9 Samsung; Pour cet achat, une TAB A9 était offerte en cadeau dans le cadre d'une opération nommée ""fêtes des Pères"". 4 jours après la commande la TAB S9 est bien arrivée mais sans la TAB A9 offerte en cadeau. Signalé le jour même, ce dysfonctionnement a ensuite été validé 3 jours plus tard par un manageur qui m'a appelé par téléphone. Mais depuis près de 2 mois maintenant : 12 chats, 18 mails, 5 échanges téléphoniques, 1 lettre recommandée avec A/R, mais rien n'y fait. A chaque fois un nouveau gestionnaire en correspondance qui ne se réfère en rien aux historiques factuels et dûment enregistrés, réception de messages qui tournent en boucle, aucune intervention de manageur, mail-réponse type, .... Bref, signe qu'il s'agit bien là non pas d'un simple dysfonctionnement mais d'une organisation service client étudié structurellement pour faire barrage et épuiser les clients concernés par un dysfonctionnement du service Amazon (qui d'ailleurs témoigne de renvois de balles entre entreprises, ici Amazon/Samsung alors qu'il ne s'agit en rien d'un achat Market Place mais bien d'un achat 100% Amazon.fr). Même ma lettre recommandée avec A/R envoyée il y a plus d'un mois n'a pas connue réponse !!!.... Bien loin du marketing ""Amazon"" et de son sourire de façade présenté en image de marque. Amazon est devenue aussi une Véritable Escroquerie Organisée. Si vous avez des achats de valeurs : un conseil, fuyez Amazon.... Bien cordialement et à toutes fins utiles",13 juin 2024
Amazon,2,"J'ai passé une commande, avec Amazon Prime qui plus est, donc censée arriver rapidement.Après plusieurs jours de retard, Amazon me dit que si la livraison n'a toujours lieu avant le 22 juillet (aujourd'hui) alors j'aurais droit à un remboursement du au retard.J'ai donc contacté le SAV  et étonnement, en fait non c'était pas ça. Je peux pas avoir de remboursement tant que je n'ai pas le colis et que si je veux être remboursé je dois refuser le colis quand il arrive. Sauf que c'est pas ce qui a été convenu/annoncé.",22 juillet 2024
Amazon,1,"ATTENTION !!!!!! N'ENREGISTREZ PAS VOTR CB SUR LE SITE SUR AMAZON !!!!!  jJe souhaitais régler en 4X  un montant de 71.48 € et je ne trouve pas cette option (achat inférieur de 4€ au montant minimum) donc je  REFUSE LE PAIEMANT SUR MON LIEN BANQUE TELEPHONE et j'annule la commande ET !!!!!!! JE SUIS QUAND MEME DEBITEE !!!!!! SAUF QUE dans l'entre fait je recommande une partie seulement des mêmes produits pour un montant inférieur soit 41€49 et là!!! LE PAIMENT PART DIRECTEMENT SANS QUE JE NE DONNE L'ACCORD A MA BANQUE???? je reçoit donc les 2 commandes soit un montant de plus de 112€97 J'ai contacté par message sur le site, on m'a rappelé et explqué mon soucis!!!!! réponse à venir???? mais je ne crois pas que l'on trouvera une solution",03 juillet 2024
Amazon,1,"Amazon est une société de voleurs. J'ai constaté que depuis 3 mois, ils prélevez sur ma carte bancaire la somme de 7.79 dollars pour un abonnement Prime Video que je n'ai pas souscrit. J'ai contacté le service client pour demander un remboursement. Ce service m'a répondu de voir avec ma banque. Personnellement, je n'ai pas demandé à Amazon d'effectuer ces prélèvements, et ce serait à moi de me débrouiller avec ma banque pour faire annuler ces prélèvements. En deux mots, ce service client ne sert à rien. Pour tous ceux qui font des achats sur Amazon, je les invite à regarder leur compte bancaire afin de vérifier s'ils n'ont pas de prélèvement Amazon. Comme ce sont de petits montants, on ne fait pas forcement attention. Je ne recommande pas ce site. C'est une pure arnaque. Meme une seule étoile, Amazon ne la mérite pas",16 novembre 2023
Amazon,1,"Impossible de se connecter, on tourne en rond !je donne mon mail, j'ai oublie mon mot de passe, pour m'envoyer un code unique on me demande de m'identifier, je redonne mon mail, on me demande mon zip ...  ils ne me connaissent pas donc ...j'essaye de creer un nouveau compte et lá ... ils me connaissent deja !!!   comme je le dis, on tourne en rond, bravo les informnaticiens d'amazon !",14 septembre 2024
Amazon,2,"Bonjour. Depuis 2 ans je suis client amazon prime jusqu'à présent aucun soucis , délais de livraison respecté.j'ai commande un mini ordinateur en août 2021jamais de problème jusqu'à aujourd'hui se connecter devient impossible amazon et le vendeur se renvoie la balle le plus dramatique mon ordi est garantie 2 ans je vais faire appel à  ""que choisir"" pour résoudre mon cas ensuite je résiliérais tout mes comptes avec joie. Un conseil ne jamais acheter de l'informatique vous avez 30 jours pour renvoyer l'appareil défectueux ensuite une vraie galère.malgre la garantie",12 décembre 2022
Amazon,2,"question livraison et remboursement, Amazon est plutôt correct. Par contre, je ne comprend pas qu’Amazon ne vérifie pas les produits informatiques venant de Chine. Des clefs USB de très, trop grande capacité, des disques durs idem. En fait ce sont des arnaques, et je me suis fait aussi avoir comme de nombreux acheteurs. Ce qui est grave, c'est la perte de données qui en résulte.",18 juillet 2024
Amazon,1,"Ne jamais acheter des composants électronique, c'est des contrefaçon s qui ne fonctionnent pas du tous. Les articles sont tous de la camelote. 5 commande, 5 défectueux. Je n'ai vraiment rien à dire de positif à part le service de livraison. Rien, nul !",21 novembre 2022
Amazon,1,c'est super d'acheter des choses sur ce site qui coutent + de 500 euros et de pas les retrouver dans son colis! et qu'après amazon et le service client vous envoi balader! super de faire des affaires avec amazon!,23 décembre 2023
Amazon,1,"AMAZON# Entreprise NON FIABLE. Attention, service client pouvant avoir une politique d’intimidation très forte, voire malsaine envers ses clients. Ne pas acheter d’article de valeur supérieur à 50 € pour éviter les problèmes un jour (RETOUR si besoin, à VOS RISQUES et périls). Correcte pour acheter des « bricoles » à quelques euros ou s’il y a de très grosses promotions ( JAUGER bien le bénéfice / risque).Consommateur Amazon tout va bien ? La « crise » arrivera…Je complète «les possibles»:Pas de livraison, pas d’articles dans le colis, pas le bon article dans le colis, pas de colis livré à la bonne adresse, pas de remboursement suite à un retour d’article (avec preuve de retour), pas de garantie Amazon sur l’article livré, pas de réponse du «service client» et encore moins du «Le spécialiste du compte» Amazon (attention à la fermeture administrative, et définitive, de votre compte client Amazon)… Chez AMAZON# Soyez prêt à faire valoir vos droits en JUSTICE et vous aurez gain de cause (gardez copies de tous « papiers », téléchargez les factures, prenez en photo colis, articles, copies d’écrans, déballages …)Pour tout cela on ne peut pas commander régulièrement et sereinement auprès de la société AMAZON#.Client Amazon depuis plus de 15 ans.",01 avril 2023
Amazon,1,"1. J’ai commandé une lampe NOIRE sur le site d’Amazon. J’en ai reçu une de couleur argent! Je vais donc la retourner. Je voulais de l’aide pour en commander une autre mais, depuis hier le 24 septembre 2023, il n’y a plus de service client en français!!!2.  J’ai aussi retourné un paquet brisé reçu vers le 8 août 2023 mais ils m’ont écrit aujourd’hui 25 septembre 2023 comme quoi ils ne l’ont pas eu!!!! J’imagine que je ne serai pas remboursé…Je crois bien que je fermerai mon compte chez eux! Ça sera moins de trouble de magasiner directement dans les commerces!!!",25 septembre 2023
Amazon,1,"Vol de plus de plus de 3000€ de solde AmazonFermeture du compte sans m'avoir prévenu avec plus de 3000€ de solde Amazon, c'est une véritable arnaque.Le service client n'est même pas en mesure de me redonner mes accès.Alexandre Aulair",12 avril 2024
Amazon,1,"Service client nul.Des mois que j'essaye de régler un problème sur mon compte, beaucoup d'attente, d'échange pour aucun aboutissement",20 septembre 2023
Amazon,1,"Vend et annonce des delais imaginaires pour des marchandises (expediés par eux) meme pas en stock, sans en informer le client",14 octobre 2023
Amazon,1,"Escroc ! Faites attention Amazon pousse à la consommmation et mente . J'ai voulu acheter 2 livres :- La fin du Mal, de Jeremy Locke- La loi naturelle, de C.C. AtmanSelon, Amazon il ne reste qu' un exemplaire de la Fin du mal, Je m'empresse de l'acheter. Le paiement ne passe pas, je rééessaye. Le paiement ne passe pas, je réssaye , le paiement ne passe pas, je me dis :- fatche ! , alors je réssaye....Ben vé ! ils me l'ont facturé 3 fois et livé 3 fois!Alors , quelque part ça m'a permis de faire mes cadeaux de noël.Mes Amazon : pousse à la consommation ! Amazon  = Escroquerie",13 décembre 2023
Amazon,1,"Avec un grand regret, je dois déclarer que le service Amazon auparavant impeccable s'est finalement dégradé. Et cela s'est transformé en une roulette dans laquelle la chance que votre commande soit annulée avec une probabilité de 50/50Les tentatives de résolution du problème avec le service client conduisent au fait qu'on vous dit catégoriquement que vous devez attendre 48 heures supplémentaires pour la livraison des marchandises avec la désignation ""livraison en un jour"".Après cela, il vous sera très probablement proposé de racheter.Sur mes 4 dernières commandes, 2 ont été annulées prétendument en raison de l'impossibilité de livrer le colis à Amazon LockerBien que j'étais absolument calme du même Amazon Locker, j'ai pu obtenir un autre colis dans lequel il y avait de la place pour un colis insuffisant de la même taille.En plus Amazon cache des critiques négatives sur la qualité de ses services à ses clients. vous pouvez critiquer la qualité des marchandises. Mais la qualité du service de livraison d'Amazon bloque et refuse de publier.",22 avril 2023
Amazon,1,"J'ai commandé un téléphone à 300 euros. Le colis est arrivé intact, mais à la place du téléphone il y avait une bouteille de déodorant usagée.Amazon soutient que le téléphone a bien quitté leur entrepôt après ""une enquête"".Impossible de les avoir au téléphone, les emails sont des messages automatiques et mon dossier a été clos sans plus de détails (et sans remboursement).",10 novembre 2022
Amazon,1,"Inadmissible, le service en ligne pour résoudre les problèmes suite a des dysfonctionnement  de payement, les techniciens parle mal et à la limite du respect et en plus sans patience, vous raccroche au nez.",13 avril 2023
Amazon,3,"Les prix affichés sont intéressants, mais les frais de port sont parfois très onéreux, sans compter les visuels et descriptif qui ne sont pas précis. Difficile de se faire une idée précise de ce que l'on achète.",06 avril 2024
Amazon,1,"Tout est parfait à chaque fois. Seule problème la carte bleue ne passe plus, on me signale que le paiement est effectué et le lendemain j'ai un message du contraire. Se n'est pas ma carte bleue, le problème vient d'Amazon, sur le bon coin ou eBay Tout est parfait",23 novembre 2023
Amazon,1,Service client et financier incompétent. Je n'ai jamais reçu le remboursement alors qu'il me confirme l'avoir envoyé.,21 décembre 2023
Amazon,1,"bonjour,j'ai un écrit de la part d'AMAZON comme quoi le solde du chèque cadeau me sera remboursé.aujourd'hui je demande le remboursement sur ma carte bleu et on me dit que ce n'est pas possible.comme j'ai un écrit je vais contacter mon avocat.",13 avril 2023
Amazon,2,Dimensions du voile ombrage  AMANKA ne correspond pas à ma commande. Je m'en rends compte en installant ! Il manque environ 60 cm .... Pas top ! Suis déçue et frustrée. Comment imaginer un recours ? Je subis !,20 mai 2023
Amazon,1,"J'ai effectué mon achat le mercredi 3 mai 2023 pour une livraison le mardi 9 mai 2023 comme indiqué dans le mail, j'ai reçu le colis le VENDREDI 12 mai avec un carton défectueux + le produit rayé.Je l'ai acheté pour l'offrir  à un anniversaire le 10 mai 2023, je lui ai donné le samedi 13 mai avec du retard du coup…,  j'ai appelé Amazon pour au moins avoir un geste commercial pour les délais ainsi que le produit rayé (si j'avais pris du reconditionné c'était pareil), je suis tombé sur une personne qui ma redirigé vers quelqu'un de plus ""haut"" qui ma bien fait comprendre sur un ton assez agressif qu'il y aurait seulement un retour et rien d'autre, je lui explique que le colis est du coup chez la personne à qui je lui ai offert donc sa voulais dire que je devais aller lui reprendre le colis … bref c'est le premier problème Le deuxième problème c'est que je l'ai payé 139.99 € en promotion au lieu de 184.80 €, je lui ai posé la question comment que ça se passe si entre le renvoie du produit et la nouvelle commande il y a plus de promotion, il m'a clairement dit bah vous payeriez plus cher donc les 184.80 €, il se fou bien de moi.Vendu et expédié par Amazon sa veut plus rien dire maintenant, le PERSONNEL des SAV est à revoir surtout cette personne… sinon le produit à l'air de fonctionner à peu près, le 1 étoile est bien à prendre en compte pour le service et la relation clientèle d'Amazon.",13 mai 2023
Amazon,1,"J'ai acheté un tire bouchon neuf à 37.99 € et j'ai reçu un tire bouchon PEUGEOT qui a déjà été utilisé ! emballage cassé, des traces de gras partout, des traces de doigts ... produit acheté à ce prix et recevoir ça pour offrir à Noël ..hé bien on ne peut plus l'offrir.... comme ça !!  et comme on le reçoit à quelques  jours de Noël..impossible de le renvoyer..Sans doute un produit retourné par un client d'AMAZON qui, eux, n'ont même pas pris le temps de le contrôler et l'ont remis en stock !!  Et moi je suis le pigeon qui l'a acheté !! ☻livraison de matériel d'occasion ► ce n'est carrément plus du neuf !!J'ai fait une commande pour un produit neuf !Tous les coins de la boite sont déchirés, le carton de la boite est décollée, le sachet plastique qui protège le produit est déchiré... et AMAZON qui m'interdit de mettre ce commentaire !!  Donc je mets ce commentaire sur TRUST PILOT et pour moi, c'est fini AMAZON. ce manque de respect du client devient vraiment habituel avec AMAZON. Autant acheter ailleurs.",28 novembre 2023
Amazon,1,Amazon vos livreurs (certains livreurs) sont des chèvres et des menteurs à quoi bon payé un abonnement prime pour avoir des colis rapidement si à chaque commande on nous retarde les livraisons et en plus vous êtes des menteurs car vous osez marqué que c'est à la demande du clients alors qu'on a rien demander et quand on vous appel on ose nous raccrocher au nez personne à les même versions du problèmes c'est une honte faire payer 69.99 euros pour un abonnement et pas être capable de donner des explications valable au client c'est honteux autant arrêter l'abonnement et aller voir ailleurs car un abonnement non rentabilisé non merci,08 août 2024
Amazon,1,Il y a aucun service! Impossible de parler au service a la clientele c’est seulement une IA qui réponds,19 août 2024
Amazon,1,"La photo des personnages de la housse de couette que nous avons reçue est beaucoup plus grossie que celle du site. Du coup, les personnages sont déformés.",22 juillet 2023
